Product Name,Product Link,Product Price
Kings M. R. P. K Grade 1 Premium Mwea Aromatic Pishori Rice 2kg,https://www.carrefour.ke/mafken/en/special-rice/kings-m-r-p-k-prem-pishori-rice-2kg/p/48107,499
Malbros Daawat Long Grain Rice 1Kg,https://www.carrefour.ke/mafken/en/indian-sri-lankan-rice/daawat-long-grain-rice-1kg/p/21769,181
Daawat Parboiled Rice 2Kg,https://www.carrefour.ke/mafken/en/parboiled-rice/daawat-parboiled-rice-2kg/p/21763,549
Amana Basmati Rice 5Kg,https://www.carrefour.ke/mafken/en/indian-basmati-rice/amana-basmati-5kg/p/104514,1746
Kings MRPP Pishori Rice 2Kg,https://www.carrefour.ke/mafken/en/special-rice/mrpp-pishori-rice-2kg/p/27852,450
Real Aromatic Basmati Rice 2Kg,https://www.carrefour.ke/mafken/en/special-rice/real-aromatic-pishori-basmati-2kg/p/27839,470
Ranee Everyday Long Grain Rice 1Kg,https://www.carrefour.ke/mafken/en/indian-sri-lankan-rice/ranee-rice-everyday-1kg/p/31986,189
Carrefour Ready Meal Cassoulet 840g,https://www.carrefour.ke/mafken/en/ready-to-eat-rice/crf-ready-meal-std-cassoulet-840g/p/18582,1199
S&S Premium Basmati Rice 2Kg,https://www.carrefour.ke/mafken/en/indian-basmati-rice/s-s-premium-basmati-rice-2kg/p/27849,710
Kings S & S Long Grain Rice 2kg,https://www.carrefour.ke/mafken/en/indian-sri-lankan-rice/kings-long-grain-rice-2kg/p/27845,342
CRF READY MEAL BOURGUIGNON BEEF400G,https://www.carrefour.ke/mafken/en/ready-to-eat-rice/crf-ready-meal-bourguignon-beef400g/p/18585,1199
S&S Premium Basmati Rice 1Kg,https://www.carrefour.ke/mafken/en/indian-basmati-rice/s-s-premium-basmati-rice-1kg/p/27848,360
Lotus Biscoff Original Caramelized Biscuits 250g,https://www.carrefour.ke/mafken/en/coated-biscuits/lotus-biscoff-caramel-biscuits-250g/p/151293,766
Lyons Maid Cones Ice Cream 120g,https://www.carrefour.ke/mafken/en/wafers/lyons-maid-24-ice-cream-cones-120g/p/26216,320
BISCOLATA STIX CRISPY RICE 34G,https://www.carrefour.ke/mafken/en/wafers/biscolata-stix-crispy-rice-34g/p/201782,200
Biscolata Mood Chocolate Cream Filled Cookies 40g,https://www.carrefour.ke/mafken/en/coated-biscuits/biscolata-mood-chocolate-box-40g/p/201776,150
Tiffany Crunch N Cream Vanilla Wafers 153g,https://www.carrefour.ke/mafken/en/wafers/tiffany-crunch-vanilla-wafers-135g/p/62709,240
Golden Break Dark Chocolate Wafer Rolls 300g,https://www.carrefour.ke/mafken/en/wafers/gb-dark-choc-fill-wafer-rolls-300g/p/183149,637
LOACKER QUADRATINI DOUBLE CHOCO250G,https://www.carrefour.ke/mafken/en/wafers/loacker-quadratini-double-choco250g/p/115635,999
Tiffany Crunch N Cream Hazelnut Wafers 153g,https://www.carrefour.ke/mafken/en/wafers/tiffany-crunch-hazelnut-wafers135g/p/11508,240
Biscolata Minis Dark Chocolate Covered Wafers 117g,https://www.carrefour.ke/mafken/en/wafers/biscolata-minis-dark-wafer117g/p/201778,440
NuVita Wafer Strawberry 100g,https://www.carrefour.ke/mafken/en/wafers/nuvita-wafer-strawberry-100g/p/121311,99
LOAKER QUADRATINI WAFER TIRAM 220G,https://www.carrefour.ke/mafken/en/wafers/loaker-quadratini-wafer-tiram-220g/p/35436,999
Gastone Lago Mini Party Hazelnut Cubes Wafers 125g,https://www.carrefour.ke/mafken/en/wafers/lago-mini-party-hazelnut-wafers125g/p/178580,264
Gastone Lago Poker Cocoa Wafer 150g,https://www.carrefour.ke/mafken/en/wafers/lago-poker-cocoa-wafers-150g/p/178576,280
Tiffany Crunch N Cream Strawberry Wafers 153g,https://www.carrefour.ke/mafken/en/wafers/tiffany-crunch-strawberry-wafer135g/p/11510,240
Biscolata Amada Stix Hazelnut Biscuit Sticks 32g,https://www.carrefour.ke/mafken/en/wafers/biscolata-stix-hazelnut-32g/p/201781,200
Lu Prince Chocolate Biscuit 100g,https://www.carrefour.ke/mafken/en/coated-biscuits/prince-biscuits-fp-100g/p/189149,139
GOLDEN BREAK WAFER ROLL HAZLNT 135G,https://www.carrefour.ke/mafken/en/wafers/golden-break-wafer-roll-hazlnt-135g/p/124386,440
Gastone Lago Poker Cacao Wafer 45g,https://www.carrefour.ke/mafken/en/wafers/lago-poker-cocoa-wafers-45g/p/178573,90
Sunveat Strawberry Wafers 80g,https://www.carrefour.ke/mafken/en/wafers/sunveat-wafer-strawberry-80g/p/117652,69
Loacker Quadratini Bite Size Vanilla Wafer Cookies 125g,https://www.carrefour.ke/mafken/en/wafers/loaker-quadratini-wafer-vanill125g/p/35438,599
Tiffany Crunch N Cream Strawberry Wafers 76g,https://www.carrefour.ke/mafken/en/wafers/tiffany-cream-wafers-strawberry-76g/p/11503,125
LOACKER QUADRATINI CAPPUCCINO110G,https://www.carrefour.ke/mafken/en/wafers/loacker-quadratini-cappuccino110g/p/130116,599
Loacker Quadratini Napolitaner Bite Size Hazelnut Wafer Cookies 250g,https://www.carrefour.ke/mafken/en/wafers/loaker-quadratini-wafer-napol250g/p/35432,999
Manji Swiss Strawberry Wafer 15g,https://www.carrefour.ke/mafken/en/wafers/manji-biscuits-strawberry-wafer-15g/p/8231,12
Biscolata Tria Hazelnut And Cocoa Wafer 100g,https://www.carrefour.ke/mafken/en/wafers/biscolata-tria-hazelnut-100g/p/201780,380
Loacker Milk Vanilla Sandwich Wafer 75g,https://www.carrefour.ke/mafken/en/wafers/loacker-sdw-wafer-milk-vanilla-75g/p/35424,349
Loacker Milk Wafer 175g,https://www.carrefour.ke/mafken/en/wafers/loacker-wafer-milk-175g/p/35419,649
Manji Wafer Swiss Chocolate 30Gx12,https://www.carrefour.ke/mafken/en/wafers/manji-wafer-swiss-chocolate-30gx12/p/43187,712
LU PRINCE CHOCOLATE BISCUIT 55GX6,https://www.carrefour.ke/mafken/en/coated-biscuits/lu-prince-chocolate-biscuit-55gx6/p/189150,330
Ulker Albeni Caramel And Milk Chocolate Bites Cookies 72g,https://www.carrefour.ke/mafken/en/coated-biscuits/ulker-albeni-bites-72g/p/114163,595
Loacker Hazelnut Sandwich Wafer 75g,https://www.carrefour.ke/mafken/en/wafers/loacker-sdw-wafer-hazelnut-75g/p/35426,349
Loacker Classic Vanilla Wafer 175g,https://www.carrefour.ke/mafken/en/wafers/loacker-wafer-vanilla-175g/p/35420,649
Loacker Chocolate Sandwich Wafer 75g,https://www.carrefour.ke/mafken/en/wafers/loacker-sdw-wafer-cocoa-75g/p/35425,349
Lotus Biscoff Original Caramelized Biscuits 250g,https://www.carrefour.ke/mafken/en/coated-biscuits/lotus-biscoff-caramel-biscuits-250g/p/151293,766
Lyons Maid Cones Ice Cream 120g,https://www.carrefour.ke/mafken/en/wafers/lyons-maid-24-ice-cream-cones-120g/p/26216,320
BISCOLATA STIX CRISPY RICE 34G,https://www.carrefour.ke/mafken/en/wafers/biscolata-stix-crispy-rice-34g/p/201782,200
Biscolata Mood Chocolate Cream Filled Cookies 40g,https://www.carrefour.ke/mafken/en/coated-biscuits/biscolata-mood-chocolate-box-40g/p/201776,150
Tiffany Crunch N Cream Vanilla Wafers 153g,https://www.carrefour.ke/mafken/en/wafers/tiffany-crunch-vanilla-wafers-135g/p/62709,240
Golden Break Dark Chocolate Wafer Rolls 300g,https://www.carrefour.ke/mafken/en/wafers/gb-dark-choc-fill-wafer-rolls-300g/p/183149,637
LOACKER QUADRATINI DOUBLE CHOCO250G,https://www.carrefour.ke/mafken/en/wafers/loacker-quadratini-double-choco250g/p/115635,999
Tiffany Crunch N Cream Hazelnut Wafers 153g,https://www.carrefour.ke/mafken/en/wafers/tiffany-crunch-hazelnut-wafers135g/p/11508,240
Biscolata Minis Dark Chocolate Covered Wafers 117g,https://www.carrefour.ke/mafken/en/wafers/biscolata-minis-dark-wafer117g/p/201778,440
NuVita Wafer Strawberry 100g,https://www.carrefour.ke/mafken/en/wafers/nuvita-wafer-strawberry-100g/p/121311,99
LOAKER QUADRATINI WAFER TIRAM 220G,https://www.carrefour.ke/mafken/en/wafers/loaker-quadratini-wafer-tiram-220g/p/35436,999
Gastone Lago Mini Party Hazelnut Cubes Wafers 125g,https://www.carrefour.ke/mafken/en/wafers/lago-mini-party-hazelnut-wafers125g/p/178580,264
Gastone Lago Poker Cocoa Wafer 150g,https://www.carrefour.ke/mafken/en/wafers/lago-poker-cocoa-wafers-150g/p/178576,280
Tiffany Crunch N Cream Strawberry Wafers 153g,https://www.carrefour.ke/mafken/en/wafers/tiffany-crunch-strawberry-wafer135g/p/11510,240
Biscolata Amada Stix Hazelnut Biscuit Sticks 32g,https://www.carrefour.ke/mafken/en/wafers/biscolata-stix-hazelnut-32g/p/201781,200
Lu Prince Chocolate Biscuit 100g,https://www.carrefour.ke/mafken/en/coated-biscuits/prince-biscuits-fp-100g/p/189149,139
GOLDEN BREAK WAFER ROLL HAZLNT 135G,https://www.carrefour.ke/mafken/en/wafers/golden-break-wafer-roll-hazlnt-135g/p/124386,440
Gastone Lago Poker Cacao Wafer 45g,https://www.carrefour.ke/mafken/en/wafers/lago-poker-cocoa-wafers-45g/p/178573,90
Sunveat Strawberry Wafers 80g,https://www.carrefour.ke/mafken/en/wafers/sunveat-wafer-strawberry-80g/p/117652,69
Loacker Quadratini Bite Size Vanilla Wafer Cookies 125g,https://www.carrefour.ke/mafken/en/wafers/loaker-quadratini-wafer-vanill125g/p/35438,599
Tiffany Crunch N Cream Strawberry Wafers 76g,https://www.carrefour.ke/mafken/en/wafers/tiffany-cream-wafers-strawberry-76g/p/11503,125
LOACKER QUADRATINI CAPPUCCINO110G,https://www.carrefour.ke/mafken/en/wafers/loacker-quadratini-cappuccino110g/p/130116,599
Loacker Quadratini Napolitaner Bite Size Hazelnut Wafer Cookies 250g,https://www.carrefour.ke/mafken/en/wafers/loaker-quadratini-wafer-napol250g/p/35432,999
Manji Swiss Strawberry Wafer 15g,https://www.carrefour.ke/mafken/en/wafers/manji-biscuits-strawberry-wafer-15g/p/8231,12
Biscolata Tria Hazelnut And Cocoa Wafer 100g,https://www.carrefour.ke/mafken/en/wafers/biscolata-tria-hazelnut-100g/p/201780,380
Loacker Milk Vanilla Sandwich Wafer 75g,https://www.carrefour.ke/mafken/en/wafers/loacker-sdw-wafer-milk-vanilla-75g/p/35424,349
Loacker Milk Wafer 175g,https://www.carrefour.ke/mafken/en/wafers/loacker-wafer-milk-175g/p/35419,649
Manji Wafer Swiss Chocolate 30Gx12,https://www.carrefour.ke/mafken/en/wafers/manji-wafer-swiss-chocolate-30gx12/p/43187,712
LU PRINCE CHOCOLATE BISCUIT 55GX6,https://www.carrefour.ke/mafken/en/coated-biscuits/lu-prince-chocolate-biscuit-55gx6/p/189150,330
Ulker Albeni Caramel And Milk Chocolate Bites Cookies 72g,https://www.carrefour.ke/mafken/en/coated-biscuits/ulker-albeni-bites-72g/p/114163,595
Loacker Hazelnut Sandwich Wafer 75g,https://www.carrefour.ke/mafken/en/wafers/loacker-sdw-wafer-hazelnut-75g/p/35426,349
Loacker Chocolate Sandwich Wafer 75g,https://www.carrefour.ke/mafken/en/wafers/loacker-sdw-wafer-cocoa-75g/p/35425,349
Loacker Classic Vanilla Wafer 175g,https://www.carrefour.ke/mafken/en/wafers/loacker-wafer-vanilla-175g/p/35420,649
The Cracker Shack Sesame Lavash Crackers 200g,https://www.carrefour.ke/mafken/en/crackers/the-cracker-s-sesame-l-crackers200g/p/102568,675
The Cracker Shack Cheddar Crackers 200g,https://www.carrefour.ke/mafken/en/crackers/cracker-shack-cheddar-crackers-200g/p/16309,675
Sweetunda Gf Chutney Crackies 150G,https://www.carrefour.ke/mafken/en/crackers/sweetunda-gf-chutney-crackies-150g/p/217856,290
JACOB'S CREAM CRACKERS 200G,https://www.carrefour.ke/mafken/en/crackers/jacob-s-cream-crackers-200g/p/203750,275
Delser Whole Wheat Cracker 200g,https://www.carrefour.ke/mafken/en/crackers/delser-cracker-w-meal-200g/p/39703,499
Tropical Heat Snacks Masala Sticks 200G,https://www.carrefour.ke/mafken/en/salty-sticks/trop-heat-potato-masala-sticks-200g/p/32272,195
Ritz Original Crackers 100g,https://www.carrefour.ke/mafken/en/crackers/ritz-crackers-100g/p/35444,217
The Cracker Shack Original Gluten Free Oat And Amaranth Crackers 200g,https://www.carrefour.ke/mafken/en/crackers/gluteen-free-crackers-200g/p/145917,695
The Cracker Shack Gluten Free Fruit And Nut Crackers 200g,https://www.carrefour.ke/mafken/en/crackers/the-cracker-s-g-free-crackers200g/p/102567,695
NuVita Salty Crackers 200g,https://www.carrefour.ke/mafken/en/crackers/nuvita-salty-crackers-200g/p/180565,180
Manji Salty Snack Biscuit 200g,https://www.carrefour.ke/mafken/en/crackers/manji-biscuits-salty-snack-200g/p/8200,220
Tropical Heat Snacks Masala Sticks 70G,https://www.carrefour.ke/mafken/en/salty-sticks/trop-heat-potato-masala-sticks-70g/p/32271,70
FAYAZ CHEESE CRACKERS 200G,https://www.carrefour.ke/mafken/en/crackers/fayaz-cheese-crackers-200g/p/139423,180
The Cracker Shack Rosemary Crackers 200g,https://www.carrefour.ke/mafken/en/crackers/cracker-shack-rm-onion-crackers200g/p/16311,675
Delser Unsalted Cracker 200g,https://www.carrefour.ke/mafken/en/crackers/delser-cracker-unsaled-croste-200g/p/39705,499
Gullon Pick Cocktail Cracker 250g,https://www.carrefour.ke/mafken/en/crackers/gullon-mini-bites-cracker-mix250g/p/214884,649
The Cracker Shack Amaranth Crackers 200g,https://www.carrefour.ke/mafken/en/crackers/cracker-shack-amaranth-crackers200g/p/16310,675
NuVita Sweet & Salty Crackers 200g,https://www.carrefour.ke/mafken/en/crackers/nuvita-sweet-salty-crackers-200g/p/180566,180
IKO Organic Buckwheat Oat Cracker 130g,https://www.carrefour.ke/mafken/en/crackers/iko-organic-buckwheat-cracker-130g/p/214761,495
Queen D Rosemary Sage Crackers200G,https://www.carrefour.ke/mafken/en/crackers/queen-d-rosemary-sage-crackers200g/p/202596,670
CARRS TABLE WATER CRACKED PEPPE125G,https://www.carrefour.ke/mafken/en/crackers/carrs-table-water-cracked-peppe125g/p/23214,315
Gullon Pick Mini Cracker 250g,https://www.carrefour.ke/mafken/en/crackers/gullon-pick-mini-cracker-250g/p/214885,649
NuVita Salty Crackers 48 gr,https://www.carrefour.ke/mafken/en/crackers/nuvita-salty-crackers-48g/p/21746,30
NuVita  Light & Crisp Cream Crackers 200G,https://www.carrefour.ke/mafken/en/crackers/nuvita-cream-crackers-200g/p/212716,168
Oreo Original Biscuits 128g,https://www.carrefour.ke/mafken/en/assorted-tins/oreo-original-biscuits-128g/p/214894,147
MANJI BISCUITS DIGESTIVE JAR 1KG,https://www.carrefour.ke/mafken/en/fiber/lp-manji-biscuits-digestive-jar-1kg/p/8209,630
Nuvita Vitamilk Biscuits 60x5,https://www.carrefour.ke/mafken/en/assorted-tins/nuvita-vitamilk-biscuits-60gx5/p/66412,290
McVitie's Digestive Wheat Biscuit 400g,https://www.carrefour.ke/mafken/en/fiber/mcvities-digestive-biscuit-400g/p/23216,474
Java House Macadamia Nut Cookies 300g,https://www.carrefour.ke/mafken/en/butter-cookies/java-house-macadamia-n-cookies300g/p/106806,599
Mcvitie's Digestive Milk Choco 200 gr,https://www.carrefour.ke/mafken/en/fiber/mcvities-digestive-milk-choco-200g/p/23221,475
MANJI BISCUITS CLASSIC COMBO 1K,https://www.carrefour.ke/mafken/en/fiber/lp-manji-biscuits-classic-combo-1k/p/8207,650
Java House Chocolate Chip Cookies 300g,https://www.carrefour.ke/mafken/en/cookies/java-chocolate-chip-cookies-300g/p/175305,599
Manji Digestive Biscuit 450g,https://www.carrefour.ke/mafken/en/fiber/manji-biscuits-digestive-450g/p/8176,357
MANJI BISCUITS ASSORTED BUDGET1K,https://www.carrefour.ke/mafken/en/assorted-tins/lp-manji-biscuits-assorted-budget1k/p/8202,620
McVitie's Digestive Dark Chocolate Biscuit 200g,https://www.carrefour.ke/mafken/en/fiber/mcvities-digestive-dark-choco-200g/p/23220,475
Java House Love Cookies 300g,https://www.carrefour.ke/mafken/en/butter-cookies/java-house-love-cookies-300g/p/106805,499
Manji Digestive Biscuit 200g,https://www.carrefour.ke/mafken/en/fiber/manji-biscuits-digestive-200g/p/8175,196
Manji Shortcake Biscuit Jar 1kg,https://www.carrefour.ke/mafken/en/assorted-tins/manji-biscuits-shortcake-jar-1kg/p/8211,655
Oreo Golden Biscuits 128G,https://www.carrefour.ke/mafken/en/assorted-tins/oreo-golden-biscuits-128g/p/214893,147
NuVita Digestive Biscuits 1Kg,https://www.carrefour.ke/mafken/en/fiber/nuvita-digestive-biscuits-1kg/p/21682,594
McVitie's Hobnobs Crunch Oats Biscuits 255g,https://www.carrefour.ke/mafken/en/fiber/mcvities-hobnobs-oat-crunch-b-255g/p/203749,450
Manji Shortcake Biscuits 2Kg,https://www.carrefour.ke/mafken/en/assorted-tins/manji-biscuits-baring-shortcake-2kg/p/8247,595
Mcvitie's Hobnobs Rolled Oat And Milk Chocolate Biscuits 300g,https://www.carrefour.ke/mafken/en/assorted-tins/mcvities-hob-nobs-milk-choc-300g/p/23225,665
Java House Oats And Raisins Cookies 300g,https://www.carrefour.ke/mafken/en/butter-cookies/java-oats-raisins-cookies-300g/p/200117,549
Manji Biscuits Chocolate 150G,https://www.carrefour.ke/mafken/en/assorted-tins/manji-biscuits-chocolate-150g/p/8192,250
Manji Chocolate Digestive Biscuit 150g,https://www.carrefour.ke/mafken/en/fiber/manji-biscuits-choco-digestive-150g/p/8174,275
Manji Nice Biscuit Jar 1kg,https://www.carrefour.ke/mafken/en/assorted-tins/manji-biscuits-nice-jar-1kg/p/8210,590
Manji Coconut Cookies 500g,https://www.carrefour.ke/mafken/en/butter-cookies/manji-coconut-cookies-500g/p/114168,339
Manji Good Day Digestive Biscuit 100g,https://www.carrefour.ke/mafken/en/fiber/manji-biscuits-good-day-digest-100g/p/8226,104
Parle-G Original Glucose Biscuits 382.5g,https://www.carrefour.ke/mafken/en/assorted-tins/parle-g-glucose-biscuits-382-5g/p/66561,176
Manji Ginger Snaps Biscuits 200g,https://www.carrefour.ke/mafken/en/assorted-tins/manji-biscuits-gingersnaps-200g/p/8177,180
Parle Nice Coconut Biscuits 765g,https://www.carrefour.ke/mafken/en/assorted-tins/parle-nice-biscuits-765g/p/66582,369
NuVita Oats Digestive Chocolate Coated Biscuits 200G,https://www.carrefour.ke/mafken/en/fiber/nuvita-oat-digestive-cho-coated200g/p/100926,270
DIABLO SF CHOC CHIP COOKIES 130G,https://www.carrefour.ke/mafken/en/cookies/diablo-sf-choc-chip-cookies-130g/p/197423,799
Nutri Delight Gluten Free Protein Packed Chocolate Chip Cookies 100G,https://www.carrefour.ke/mafken/en/cookies/nutri-delight-gf-p-c-chip-cooki100g/p/204382,200
NuVita Shortbread Regular Biscuits 200g,https://www.carrefour.ke/mafken/en/assorted-tins/nuvita-shortbread-regular-bisc200g/p/83540,234
FAYAZ BUTTER CHOC COOKIES 200G,https://www.carrefour.ke/mafken/en/butter-cookies/fayaz-butter-choc-cookies-200g/p/139421,180
Sunveat Lemon Delight Tea Biscuits 100g,https://www.carrefour.ke/mafken/en/assorted-tins/sunveat-sunveat-tea-lemon-100g/p/117668,35
Java House Chocolate Chip Cookies 90g,https://www.carrefour.ke/mafken/en/cookies/java-chocolate-chip-cookies-90g/p/175304,199
SUNVEAT DIGESTIVE 400G,https://www.carrefour.ke/mafken/en/fiber/lp-sunveat-digestive-400g/p/117599,325
NuVita Sugar Free Digestive Biscuit 200G,https://www.carrefour.ke/mafken/en/fiber/nuvita-sugerfree-digestive-bisc200g/p/83546,169
Nuvita Digestive Vanilla Creams 50G,https://www.carrefour.ke/mafken/en/fiber/nuvita-digestive-van-creams-50g18x4/p/100923,153
Walkers Whiskey Truffle Liqueurs Milk Chocolate 120g,https://www.carrefour.ke/mafken/en/assorted-tins/walkers-milk-choc-whisky-liqs-120g/p/112878,850
Parle Nice Coconut Biscuits 72.25g,https://www.carrefour.ke/mafken/en/assorted-tins/parle-nice-biscuits-60g/p/122109,27
C&R Home Made Cashew-nut Cookies 350g,https://www.carrefour.ke/mafken/en/butter-cookies/c-r-ch-made-c-nut-c350g/p/101421,458
Golden Peanut Cookies 200g,https://www.carrefour.ke/mafken/en/fiber/golden-peanut-cookies-200g/p/130072,159
Parle Krackjack Biscuits 60g,https://www.carrefour.ke/mafken/en/assorted-tins/parle-krackjack-biscuits-60g/p/66568,55
Golden Digestive High Fiber Biscuits 200g,https://www.carrefour.ke/mafken/en/fiber/golden-digestive-classic-200g/p/22232,169
Wots Coconut Cookies 175g,https://www.carrefour.ke/mafken/en/butter-cookies/wots-coconut-cookies-175g/p/116408,288
Manji Chocolate Cream Biscuits 160g,https://www.carrefour.ke/mafken/en/butter-cookies/manji-biscuits-chocolate-cream-160g/p/8182,170
Sunveat Bite Marie Orange Biscuits 75g,https://www.carrefour.ke/mafken/en/assorted-tins/sunveat-sunveat-marie-orange-75g/p/117663,30
Sunveat Koko Coffee Biscuits 200g,https://www.carrefour.ke/mafken/en/assorted-tins/sunveat-koko-coffee-200g/p/117611,175
Manji Glucose Biscuit 200g,https://www.carrefour.ke/mafken/en/assorted-tins/manji-biscuits-glucose-200g/p/8219,99
NuVita Westbury39S Original Coconut Biscuits 200g,https://www.carrefour.ke/mafken/en/assorted-tins/nuvita-westbury-s-original-200g/p/100920,162
NuVita Tea Orange Biscuits 100g,https://www.carrefour.ke/mafken/en/assorted-tins/nuvita-tea-orange-biscuit-100g/p/46814,54
Yego Shortcake Biscuits 48X200Gm,https://www.carrefour.ke/mafken/en/fiber/yego-shortcake-biscuits-48x200gm/p/141403,130
Sunveat Marie Digestive Biscuit 150g,https://www.carrefour.ke/mafken/en/fiber/sunveat-marie-digestive-150g/p/117618,69
UBISCO BISCUITS GINGER175G,https://www.carrefour.ke/mafken/en/assorted-tins/ubisco-biscuits-ginger175g/p/157821,147
Manji Glucose Biscuit 50g,https://www.carrefour.ke/mafken/en/assorted-tins/manji-biscuits-glucose-50g/p/8218,20
Sunveat Family Bite Original Biscuits 75g,https://www.carrefour.ke/mafken/en/assorted-tins/sunveat-sunveat-family-original-75g/p/117664,30
